Provider,Service Name,URL,City,Country,Status,Zone Name,Region,Parent Region,Latitude,Longitude
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Salt Lake City,United States,,,North America,,40.76,-111.887
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Seattle,United States,,,North America,,47.604,-122.33
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Seattle,United States,,,North America,,47.604,-122.33
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Secaucus,United States,,,North America,,40.79,-74.057
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Secaucus,United States,,,North America,,40.79,-74.057
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Southfield,United States,,,North America,,42.473,-83.222
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Tempe,United States,,,North America,,33.426,-111.94
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Buenos Aires,Argentina,,,South America,,-34.608,-58.437
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Campinas,Brazil,,,South America,,-22.906,-47.06
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Campinas,Brazil,,,South America,,-22.906,-47.06
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Rio de Janeiro,Brazil,,,South America,,-22.911,-43.209
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Rio de Janeiro,Brazil,,,South America,,-22.911,-43.209
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Rio de Janeiro,Brazil,,,South America,,-22.911,-43.209
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Sao Paulo,Brazil,,,South America,,-23.551,-46.633
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Sao Paulo,Brazil,,,South America,,-23.551,-46.633
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Bogota,Colombia,,,South America,,4.653,-74.084
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Zaventem,Belgium,,,Europe,,50.881,4.473
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Zaventem,Belgium,,,Europe,,50.881,4.473
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Sofia,Bulgaria,,,Europe,,42.698,23.322
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Sofia,Bulgaria,,,Europe,,42.698,23.322
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Prague,Czech Republic,,,Europe,,50.06,14.446
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Ballerup,Denmark,,,Europe,,55.73,12.361
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Vantaa,Finland,,,Europe,,60.292,25.041
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Les Ulis,France,,,Europe,,48.682,2.17
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Les Ulis,France,,,Europe,,48.682,2.17
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Les Ulis,France,,,Europe,,48.682,2.17
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Paris,France,,,Europe,,48.853,2.348
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Saint Denis,France,,,Europe,,48.936,2.358
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Saint Denis,France,,,Europe,,48.936,2.358
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Berlin,Germany,,,Europe,,52.517,13.389
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Duesseldorf,Germany,,,Europe,,51.225,6.776
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Frankfurt,Germany,,,Europe,,50.111,8.682
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Frankfurt,Germany,,,Europe,,50.111,8.682
Microsoft,Front Door POPs,https://learn.microsoft.com/en-us/azure/frontdoor/edge-locations-by-region,Munich,Germany,,,Europe,,48.137,11.575
